,ndcg
nikond3100,0.3072605
streetscene,0.307171859
inflatable,0.307117325
flore,0.307114221
sonya200,0.307033514
hessen,0.307012319
hearts,0.307003016
grenoble,0.306997204
wtf,0.30699599
wax,0.306948501
drink,0.306869229
pch,0.306800276
ww1,0.306773908
epcot,0.306591765
pigs,0.306530878
pedestrian,0.306438188
silkypix,0.30627382
key,0.306164187
youth,0.306092219
trailer,0.306077108
amerique,0.306015568
lego,0.305999427
twitter,0.305967004
noche,0.3059589
nightlights,0.30595045
santaclara,0.305944591
solitude,0.305936797
claire,0.305931846
golddragon,0.305910536
tyler,0.305814409
tiles,0.305782526
champion,0.305769825
mini,0.305577055
centralamerica,0.305557058
exchange,0.305526238
warship,0.305484865
emu,0.305483687
sunrays,0.305341743
q,0.30530151
weeds,0.305291108
sigma30mmf14,0.305264259
smashed,0.305159704
captain,0.305086017
airborne,0.30504999
asphalt,0.305006962
uniforms,0.305003843
evanston,0.304958544
southindia,0.304880745
nacional,0.304843334
scarf,0.304786309
royce,0.304740939
superia,0.304729242
chrome,0.304643501
freeze,0.304540035
sunderland,0.304515692
antonio,0.304478443
naturephotography,0.304332877
pines,0.30432131
valparaiso,0.304240654
nottingham,0.304103953
sonnenuntergang,0.304074629
worldwide,0.3040592
hog,0.304006189
ed,0.304002343
supershot,0.303894431
1991,0.303878881
drunk,0.303871164
activities,0.303862711
horn,0.303809134
dundee,0.303522401
gull,0.30352035
sr,0.303482555
sparkle,0.30346498
panels,0.303448102
chad,0.303312315
westland,0.303277403
donau,0.303249351
solo,0.303209298
cancun,0.303020885
cosmos,0.302948436
lansing,0.302903918
rhino,0.302898938
non,0.302850745
barton,0.302713912
sahara,0.302704743
ufraw,0.302612398
magical,0.302591537
straight,0.302570119
napa,0.302479755
bulbs,0.302360951
bob,0.302313393
hours,0.302235874
mess,0.302195285
ho,0.302092627
pessoas,0.302088332
g1,0.302071427
philip,0.302069141
visage,0.302065652
indigenous,0.302050823
toad,0.301928743
markers,0.30188102
riverfront,0.301862865
monmouth,0.301757024
squareformat,0.301715129
merseyside,0.301714181
stockphotography,0.301704525
ashley,0.301655021
f1,0.301609934
skye,0.301481856
alberi,0.301459575
como,0.301370488
ge,0.301348203
sir,0.301285111
flickrestrellas,0.301230733
db,0.301191183
nassau,0.30112306
sunray,0.301091225
gross,0.301031249
sparkling,0.301004639
northafrica,0.300985662
relief,0.300971417
keswick,0.300791177
nightshots,0.300727005
providence,0.300669045
ruinas,0.300667834
loft,0.300566452
fz18,0.300516259
nautical,0.300428968
stuttgart,0.300376825
pay,0.300367209
milwaukee,0.300366029
tamron1750,0.300281185
canon450d,0.30027108
duitsland,0.300246968
gator,0.300224069
lenses,0.30010719
talk,0.300106588
was,0.30008876
koi,0.300004911
dick,0.299875119
survival,0.299874764
offroad,0.299809436
nov,0.299807887
lol,0.299777455
immigration,0.299777275
livemusic,0.299749641
firefighter,0.29974625
stpeters,0.299734921
parliament,0.299670122
needle,0.299631105
fiume,0.299506308
rockefeller,0.299421949
transparency,0.299415936
photographie,0.299377678
londoneye,0.299332777
1685,0.299309567
lago,0.299303452
peeling,0.29930248
pony,0.299254132
kris,0.299215536
fringe,0.299182799
fluorescent,0.299093339
playground,0.298990334
planter,0.298886274
monte,0.298823543
baile,0.298738448
fenster,0.298685924
ballpark,0.298576453
redcar,0.298567178
lauren,0.298533126
picturesque,0.298522186
waikiki,0.298241636
noparking,0.298238471
auction,0.298235999
urbanexploration,0.298212418
riot,0.298122699
vine,0.298103345
seagull,0.298066796
octopus,0.298005387
rat,0.297967862
succulent,0.297944327
essex,0.297929396
guatemala,0.29789124
whitby,0.297883515
plush,0.297864429
pennines,0.297635622
boundary,0.297630344
pirates,0.297554044
lp,0.297461327
nina,0.297453319
marble,0.297015626
30mm,0.297005828
futuristic,0.29695218
lunch,0.296849258
arid,0.296805514
luna,0.296796246
strand,0.29675876
snack,0.296716715
hydrant,0.296709298
jamie,0.296679502
stain,0.296673579
denmark,0.296553246
manmade,0.296517403
cole,0.296479667
holanda,0.296403844
nightshot,0.296338104
personal,0.296307111
vw,0.296217597
shiny,0.296165218
hollywood,0.296156859
plantation,0.296144232
livingroom,0.29613434
wish,0.296128341
lightroom3,0.295971041
sable,0.295955901
touch,0.29591245
course,0.295904427
toys,0.295862063
vegetarian,0.295847762
a,0.295846587
westend,0.295806443
software,0.29579393
widescreen,0.295782626
pain,0.295780441
puente,0.295514249
7,0.295463255
millennium,0.295348917
70300mm,0.295338888
tombstone,0.295224249
unis,0.2952151
sight,0.295173424
pineapple,0.295142943
niebla,0.295116727
posing,0.2950956
vacant,0.295082092
estate,0.294941205
nissan,0.294931822
francia,0.294885689
summicron,0.294874523
bangkok,0.294672645
renaissance,0.294556981
romano,0.29446137
alhikesaz,0.294342502
reizen,0.294199025
stump,0.294184265
picket,0.294098465
resting,0.294096404
steam,0.294062416
jura,0.294014173
schwarzweis,0.293963487
present,0.293846707
grece,0.293780775
thermal,0.293760302
nordsee,0.293740263
general,0.29365134
shah,0.293535676
aerialview,0.293522661
suomi,0.292948083
mars,0.292877634
missile,0.292853566
e30,0.292853291
orientation,0.292799396
matthew,0.292747581
gown,0.292745993
tuscany,0.2926883
680,0.292664197
stagecoach,0.292629814
ua,0.292527257
oct,0.292487298
1910,0.292459073
bolton,0.292420417
bombing,0.29234969
fetish,0.292170842
t2,0.292126239
pre,0.291960907
wald,0.291738017
zuiko,0.291719761
espejo,0.291718492
broadway,0.291633478
paddle,0.291618919
interstate,0.291490989
logo,0.291458728
pictureaday,0.291411653
marseille,0.291372912
officers,0.29130764
barefoot,0.291198469
madagascar,0.291178936
mouth,0.29111208
elegance,0.291086129
squaredcircle,0.291063074
tear,0.290783803
boxes,0.290571692
campfire,0.290544741
win,0.290540373
patio,0.290500998
trails,0.290492946
wien,0.290416768
argentique,0.29041067
seaview,0.290408275
olympicpeninsula,0.290405063
busy,0.290308321
nuit,0.290249688
lettuce,0.290078596
pellicola,0.290049456
po,0.29000167
silent,0.289891666
toast,0.289882146
coatofarms,0.289870029
licht,0.289771354
k,0.289695436
badlands,0.289687953
lane,0.289662502
annarbor,0.289603344
find,0.289497564
photostream,0.289362953
males,0.289326398
worldcars,0.289320816
northland,0.28931895
navy,0.289262705
blurry,0.289241323
around,0.289158961
gordon,0.289151965
lucerne,0.289066147
flyover,0.289044122
hipstamatic,0.289040893
nikond300,0.288951183
hammock,0.288884832
shipping,0.288878113
outlook,0.28874401
hispanic,0.288709884
pillars,0.288647331
planning,0.288639887
tough,0.288598102
peters,0.288496597
slideshow,0.288458735
botanical,0.288370096
away,0.288354276
danger,0.288277132
watch,0.288179971
starbucks,0.288059887
basement,0.287894531
grove,0.287849312
telescope,0.287826101
brush,0.287690588
pembrokeshire,0.287679484
creativity,0.287564703
fight,0.287542344
pays,0.287527621
blume,0.287513857
tony,0.287473851
babies,0.287330846
masks,0.287320053
footbridge,0.287249643
seawall,0.287223573
rooms,0.287163699
tate,0.286999362
bistro,0.286889117
digger,0.286876962
brutalist,0.286778316
tristan,0.286706959
persons,0.286678446
paysbas,0.28662384
tribute,0.286512991
grande,0.286447063
windowseat,0.286373129
g7,0.286273136
nursery,0.286237551
warwick,0.286201882
fuel,0.286189119
sailors,0.286182457
sonyalphadslra200,0.286077782
steep,0.286075995
vest,0.286045346
pagoda,0.286005397
pointandshoot,0.285986407
motorcycle,0.285920961
utca,0.285906407
neighbourhood,0.285906302
erasmus,0.285876888
what,0.285734603
obelisk,0.285722963
pure,0.285713855
third,0.285683312
oceano,0.285574176
run,0.285538668
summit,0.285494727
slowshutterspeed,0.285467068
mediterraneo,0.285455416
mast,0.285322916
benelux,0.285320997
fulton,0.285207911
wonderful,0.285180076
lajolla,0.285168733
longislandcity,0.285005527
climate,0.284972948
oesterreich,0.284938841
vallejo,0.284692106
bnw,0.284539371
stupid,0.28448035
import,0.284332453
shallow,0.284326854
emperor,0.284256986
nighttime,0.284168638
hungarian,0.284079554
dortmund,0.284028776
utata,0.283879733
trunk,0.283848975
em5,0.283831474
myanmar,0.283767335
urbanlandscape,0.283746299
63,0.28345742
karaoke,0.283431903
soe,0.2834109
blumen,0.283330239
monmouthcounty,0.283197093
poole,0.28306147
snowing,0.283049387
owl,0.282947228
nacht,0.282892544
thursday,0.282869691
nuage,0.282840335
mer,0.282769098
naturewatcher,0.282767302
r,0.282731683
walls,0.282665945
saskatoon,0.282539384
necklace,0.282536948
philadelphia,0.282461203
lips,0.282410775
galicia,0.282381557
soap,0.282324149
pylon,0.282306999
puerta,0.282184456
seashore,0.28208206
chipmunk,0.282041648
alabama,0.281959854
emptiness,0.281880864
leading,0.281850046
limburg,0.2818134
noirblanc,0.281718106
triumph,0.281668373
spectator,0.281633138
dot,0.281329927
social,0.281307569
motorsport,0.281296615
alberta,0.281246656
samsung,0.281184845
belief,0.281165254
flickraward5,0.281106301
wayne,0.280993645
salamanca,0.280948451
speaker,0.280937966
wings,0.28080605
coth5,0.28080584
secluded,0.280784011
liz,0.280664569
oldham,0.280598859
iberia,0.280528909
depth,0.280484891
forever,0.280480486
tee,0.280440859
norwegian,0.280438737
pipes,0.280411812
app,0.280163645
vivid,0.280008768
divine,0.279860233
rio,0.279731861
territory,0.279684456
everyday,0.279612992
riverside,0.279433485
prom,0.279289093
foggy,0.279268451
teatro,0.279223225
rapid,0.279203641
julia,0.279157206
juice,0.279050228
rocher,0.279038252
usaf,0.278993724
tacoma,0.278890498
cows,0.278838703
barrow,0.278710209
asheville,0.278691955
philly,0.278633111
jackson,0.278614035
libya,0.278490418
environmentalism,0.278447007
freshwater,0.278422222
oldest,0.278148821
bulgaria,0.278095742
schiff,0.278066626
card,0.278061729
brazilian,0.278057671
traveling,0.277981192
jerry,0.277967573
batman,0.27794484
nx,0.277745169
platform,0.277735619
challengeyouwinner,0.277675967
sheraton,0.277671058
romantic,0.277510237
barbican,0.277469574
sketch,0.27740814
rugged,0.277291622
statenisland,0.277224701
waikato,0.277156633
howard,0.277127146
heaven,0.277108253
freshness,0.277039815
take,0.27701553
jelly,0.276954571
rainier,0.276954176
continental,0.276938686
pagan,0.276808507
epl1,0.276807448
venus,0.276701549
ubahn,0.276649134
bald,0.276485906
champaign,0.276258357
praia,0.276256615
showroom,0.276211033
scotia,0.276167903
swimming,0.276141613
slidefilm,0.276052169
sailboats,0.276000206
coal,0.275917582
turner,0.275914853
flickrchallengewinner,0.275870369
baptist,0.275691804
demo,0.275557351
westernaustralia,0.275474161
by,0.27539376
lavender,0.275141872
iow,0.275116921
stick,0.275110295
alp,0.275098231
viejo,0.27480913
grandma,0.274797731
supply,0.274699878
vernacular,0.274626244
staff,0.274625026
shower,0.274561174
scouts,0.274545065
topaz,0.274528571
panasonictz3,0.274138466
hairy,0.27405733
x10,0.274043819
warrior,0.273811944
weight,0.27377349
carlisle,0.273761457
commonwealth,0.273629338
marching,0.273411956
zuid,0.273381648
russian,0.273303043
arrow,0.273292352
advertising,0.273165574
c41,0.273115561
snowboarding,0.273063187
span,0.273053706
1850,0.273018269
twist,0.272966145
nationalregisterofhistoricplaces,0.272929937
elk,0.272842944
wwwdgphotoscouk,0.272660711
midland,0.272565715
defence,0.272490613
adjust,0.272401014
donald,0.272386389
concepts,0.271975552
nubes,0.271851
abbandono,0.271820561
kong,0.271753008
crumbling,0.271744788
perthshire,0.271737977
penny,0.271666766
risk,0.271574488
vaud,0.271492322
load,0.271336861
sights,0.271205016
notredame,0.271077003
talbot,0.27096905
halle,0.27082659
mujeres,0.270819789
roberts,0.270761041
layout,0.270641718
shades,0.270606809
golfcourse,0.270582429
campsite,0.270575116
original,0.270529768
crossprocess,0.27047336
restore,0.27044837
lgbt,0.270387312
blizzard,0.270310751
safe,0.270262518
jan,0.270240325
9th,0.270155727
tungsten,0.270129733
upon,0.270018911
homes,0.269851702
target,0.269553826
beak,0.26952224
cardinal,0.269393593
toledo,0.269211469
dashboard,0.269066918
rememberthatmomentlevel1,0.268897684
swallow,0.26885204
galiza,0.268738712
thing,0.268728171
thunderstorm,0.268657177
strong,0.26862208
norcal,0.268482864
edifice,0.268478382
ford,0.268422625
pebble,0.268376487
artgallery,0.268286931
reptile,0.268243045
fir,0.268190445
tumblr,0.26817812
rivers,0.268161463
uruguay,0.268104625
drum,0.268030846
nesting,0.268008502
2010s,0.267930265
seine,0.267926037
busch,0.267792082
noord,0.267627245
mayan,0.267505315
marino,0.267494808
go,0.267434624
wand,0.267094051
neoclassical,0.267034292
efs1855mm,0.266817841
evan,0.26659178
corporate,0.266456456
cagliari,0.266426671
extreme,0.266095507
architecturalphotography,0.265809053
birding,0.265521446
gift,0.26537083
louisville,0.265280815
georgian,0.265112408
wakefield,0.26510428
workshop,0.264903064
alternative,0.264805597
uc,0.264701527
liberty,0.264605484
reporter,0.264161964
cherry,0.264027646
ivy,0.26387569
persone,0.263772321
telaviv,0.26372084
aus,0.263592876
caves,0.26357622
now,0.263552158
efs1022mmf3545usm,0.263425693
edition,0.263367462
sebastian,0.263214685
mood,0.263097149
dvd,0.263020377
wrecked,0.262891022
crater,0.262742168
huis,0.262658329
powerstation,0.262558065
mercado,0.262499343
parisian,0.262355223
sewer,0.262344598
colony,0.262322829
shoppingcentre,0.262283735
acropolis,0.262024606
pressure,0.26186472
willamette,0.261791664
socal,0.261520478
verano,0.261456327
hope,0.261439106
neutral,0.261345086
monkeys,0.261262404
pauls,0.261141534
taipei,0.260985472
jennifer,0.260909576
dk,0.260839112
morris,0.260739357
pizza,0.260622268
cop,0.26058488
capturenx,0.260561808
moray,0.260548245
cities,0.260495833
tiere,0.260429996
split,0.260341578
frankreich,0.260161342
resource,0.260090459
muscle,0.260062826
fragment,0.26003922
oiseau,0.260003851
fz38,0.259933817
poetry,0.259835507
italian,0.259748254
landmarks,0.259670043
driftwood,0.259584486
novideo,0.259464027
railroads,0.259365652
byn,0.259153719
n95,0.259067308
belvedere,0.258821851
eastsussex,0.258740089
travels,0.25865459
turbo,0.25864812
officer,0.258470348
peoria,0.258394511
keyboard,0.258187066
dig,0.258086417
chitown,0.257842497
df,0.257731551
garrison,0.257671778
f2,0.257499833
dell,0.257475458
missiondistrict,0.257447834
snakes,0.25739067
right,0.257357528
mensch,0.257217953
trust,0.257191517
venice,0.257051244
gotham,0.256302869
shropshire,0.256071548
productions,0.256017353
jazz,0.255964166
very,0.255925289
hinduism,0.25583034
crows,0.25554898
uppsala,0.255472855
westbank,0.255247518
prototype,0.255051783
wreath,0.254863193
andreas,0.254791697
turkish,0.254751572
who,0.254716555
review,0.25447056
transfer,0.253857637
southbay,0.253826098
crack,0.253367554
usnavy,0.253330912
robin,0.253148125
crypt,0.252924631
hazard,0.252820385
iso400,0.252766404
tierra,0.252735366
wikipedia,0.252725924
selective,0.252647656
minneapolis,0.252574697
cannes,0.252528764
moss,0.25251579
asa,0.25246648
pentacon,0.252379865
pumpkins,0.252026723
carousel,0.251972544
mythology,0.251969439
urbano,0.251932085
silo,0.251814868
sculptor,0.251795775
ladder,0.251790416
textura,0.251647619
montmartre,0.251570345
millenium,0.251316221
temples,0.251248678
chica,0.251111137
lightstream,0.250971122
shipyard,0.250937082
monolith,0.250771406
suspensionbridge,0.250766629
snail,0.250519641
clayton,0.25048554
roadsign,0.250456938
riviera,0.250289635
cardboard,0.250277838
eastanglia,0.250235663
grin,0.250115265
grandebretagne,0.249950929
somerset,0.249890671
sc,0.24981877
emerald,0.249671181
vulture,0.249503951
southside,0.249484777
elevation,0.249438435
to,0.249192481
madrid,0.249096259
reindeer,0.24884669
largest,0.248819091
jr,0.248672846
friuli,0.248637038
peterborough,0.248535896
loud,0.248228622
transylvania,0.248212168
ups,0.247703928
himalayas,0.247644912
von,0.247627393
coffee,0.247599048
guests,0.247458504
disaster,0.247196485
unique,0.247025229
expedition,0.246966106
tunnels,0.24694986
terre,0.246601091
starsandstripes,0.246503187
herfst,0.24649525
vans,0.246402329
video,0.246299418
fallcolor,0.246157762
barnes,0.245522581
paysage,0.245162191
ruby,0.24505615
priest,0.244952452
cuisine,0.244932045
crime,0.244741616
cocktail,0.24469014
m3,0.244635529
grow,0.244597566
weapon,0.244593993
boarding,0.244172617
tallest,0.244110931
lighthouse,0.243912766
seasia,0.243835898
planes,0.243752741
publicart,0.243242701
bucks,0.243001829
lucas,0.242755285
outer,0.242742389
chef,0.24245793
w,0.241787008
text,0.24167433
grill,0.241391063
guys,0.241361483
peninsula,0.240816992
reunion,0.240791454
fa,0.24046558
canon5dmkii,0.240371725
viewing,0.240365109
snapshot,0.24033254
restoration,0.240305125
rowing,0.240198399
virgin,0.240073146
mujer,0.239738944
renovated,0.239690742
franklincounty,0.239300164
dupont,0.239237167
infant,0.238915094
skate,0.238782411
fourthirds,0.238734842
peppers,0.238688033
hiker,0.238443974
where,0.238384522
ferrari,0.237711687
tracy,0.237709108
ia,0.236980025
yenumula,0.236778203
lonesome,0.236562993
hongrie,0.236452817
powys,0.236256092
montevideo,0.236197524
porta,0.236004431
plaque,0.235917794
instagramapp,0.235747508
tickets,0.235473094
om1,0.23523875
portuguese,0.234911334
hartford,0.234685856
nancy,0.234609595
nbc,0.234533811
sommer,0.234445323
emilia,0.234305254
groningen,0.23429554
recycled,0.234294516
dump,0.234231851
goldstaraward,0.234188514
frontpage,0.234043982
rainyday,0.233871593
honeymoon,0.233862736
astronomy,0.233484161
trout,0.233424401
lipstick,0.233277598
massage,0.233262822
iphone4,0.233120191
interchange,0.233036727
chinesenewyear,0.232992007
nb,0.232663683
tap,0.232525527
