,acc,f1,kappa,prec,recall
tradition,0.752468164,0.561914409,0.399316672,0.466470465,0.70646291
science,0.821433681,0.65704864,0.539376935,0.57795504,0.761222541
model,0.754829017,0.566586569,0.405653228,0.469601677,0.714058017
overcome,0.767062527,0.583205325,0.43015704,0.48716852,0.726403061
table,0.753970525,0.561966628,0.400456882,0.467571005,0.704117459
reviewed,0.78745171,0.61299987,0.47324904,0.517711771,0.751277139
importance,0.763628559,0.57910828,0.424028166,0.481465791,0.726430169
receive,0.773000429,0.593778005,0.444801629,0.495195388,0.741368286
enjoys,0.757476034,0.571211738,0.412253463,0.472483783,0.722097857
whatsoever,0.757547575,0.571500822,0.412643942,0.472408027,0.7232
amazingly,0.765560166,0.575132893,0.421227332,0.483224401,0.710214537
starred,0.722850193,0.536824486,0.356701223,0.428353368,0.71886007
inspiration,0.751609672,0.563819095,0.401261206,0.463828028,0.718770019
intensity,0.780583775,0.602153327,0.458145194,0.505884917,0.7436719
belief,0.764200887,0.571614245,0.416831859,0.480865952,0.704581865
twisted,0.800615253,0.631495438,0.500533498,0.537232846,0.765875561
nominated,0.816068107,0.656971314,0.53614258,0.562228819,0.790115533
multi,0.763056231,0.570762053,0.415369847,0.478695652,0.706675225
ladies,0.764487051,0.582657201,0.428538898,0.481458202,0.737720706
flow,0.770639576,0.580805439,0.43041487,0.489422653,0.71414791
saturday,0.769208757,0.588835075,0.437882832,0.487547488,0.743243243
carried,0.757976821,0.56488746,0.406471845,0.470437018,0.706791117
cash,0.768636429,0.580544747,0.429017779,0.486099044,0.720540889
depiction,0.777435971,0.598632435,0.452955548,0.499354283,0.747181965
separate,0.763771641,0.573385013,0.418767332,0.478645384,0.714884021
spoiler,0.777936758,0.593291405,0.447824714,0.499779249,0.729851709
amazed,0.768564888,0.58327966,0.431884064,0.485732675,0.729851709
refuses,0.751609672,0.565239169,0.403286632,0.462026612,0.727829732
thoughtful,0.780798397,0.601145535,0.457664065,0.503928416,0.74483871
legend,0.773572757,0.589760207,0.441665923,0.492637505,0.734581853
definately,0.794462727,0.621625181,0.48702936,0.524911032,0.762027769
harsh,0.76513092,0.574906125,0.421326804,0.479792522,0.717054264
glory,0.767921019,0.580010357,0.428279318,0.483905811,0.723747981
phone,0.766847904,0.582447149,0.430306617,0.481976251,0.73583684
alike,0.762626985,0.57120703,0.416200402,0.475268817,0.715673575
cases,0.765274002,0.571615093,0.418218532,0.478783902,0.709102689
hang,0.747031049,0.544094894,0.378966017,0.451916899,0.6835115
drives,0.76155387,0.570876786,0.415273388,0.473616749,0.718405703
reference,0.766490199,0.573444851,0.420853335,0.480508103,0.71095269
concerns,0.743453999,0.549610651,0.382681756,0.448728466,0.709008425
faith,0.78816712,0.605252633,0.466708951,0.51369088,0.736534718
happily,0.758763772,0.570007651,0.412893592,0.469340613,0.725649351
gang,0.805122335,0.635828877,0.50840458,0.540331743,0.772328678
rule,0.76870797,0.57555468,0.424506448,0.483032173,0.711919454
painfully,0.76155387,0.567311437,0.411812861,0.472228226,0.710338101
individuals,0.775575905,0.596111755,0.44990269,0.493393009,0.752845528
sophisticated,0.766490199,0.57992278,0.427800831,0.479872204,0.732682927
lesser,0.750107311,0.555201834,0.392656653,0.456066946,0.709404491
suffer,0.752968951,0.554853681,0.393992492,0.45924029,0.700748942
examples,0.758262985,0.565737052,0.408376592,0.467303609,0.716704656
costumes,0.817856632,0.65332244,0.53426223,0.561300889,0.781433225
increasingly,0.75504364,0.562260291,0.402925569,0.462752525,0.716286645
tour,0.766776363,0.576403326,0.424455165,0.479360277,0.722710981
goal,0.773858921,0.586959362,0.439590118,0.489751417,0.732311705
exercise,0.765345543,0.577428498,0.424754638,0.477214651,0.730919765
imdb,0.752825869,0.561826252,0.401312358,0.459638929,0.722439661
lights,0.763413936,0.570463697,0.416399971,0.473990935,0.716242661
struck,0.754757476,0.56242022,0.403080375,0.461844864,0.718994778
revolves,0.756903706,0.562901981,0.404812044,0.464543524,0.714099217
lessons,0.771283445,0.586041694,0.43721802,0.485622318,0.738818152
steps,0.757476034,0.562580645,0.404832424,0.465116279,0.711720535
importantly,0.77664902,0.589750329,0.444210167,0.493512206,0.732615083
fathers,0.765703248,0.579858884,0.427586857,0.477498415,0.738079686
gain,0.753684361,0.562793651,0.40296637,0.460228453,0.724183007
repeated,0.759407641,0.565223012,0.408769894,0.467593583,0.714379085
sudden,0.766132494,0.573181878,0.420991334,0.477070202,0.717789405
extent,0.764916297,0.569557244,0.416549615,0.474983614,0.711154727
fights,0.79610817,0.612982075,0.479954544,0.523909006,0.73854712
depicted,0.780869938,0.597556169,0.4549339,0.499122037,0.744353519
credible,0.758406067,0.559425962,0.402313614,0.46497506,0.702030124
month,0.754542853,0.559280668,0.400032777,0.459767687,0.713770492
beloved,0.769351839,0.583354872,0.433629915,0.481339305,0.740242703
territory,0.751538131,0.554229239,0.393098674,0.455197133,0.708333333
sympathy,0.773644298,0.588235294,0.441226666,0.487384085,0.74171316
reputation,0.750894262,0.559240506,0.398045692,0.455088587,0.725213395
allowing,0.762340821,0.567447917,0.413136589,0.470118662,0.715599343
bag,0.753112033,0.555226189,0.395136715,0.456839873,0.707621551
wears,0.748891115,0.551838611,0.389206919,0.451336675,0.709921156
thrilling,0.815066533,0.644282372,0.523754851,0.554214015,0.769306605
mental,0.792888825,0.610206005,0.475373645,0.516879562,0.744659875
belongs,0.745886393,0.548321465,0.383862176,0.447210122,0.708511337
instantly,0.763127772,0.569048549,0.415325467,0.471019177,0.71860618
develops,0.765345543,0.573361082,0.421111743,0.474284485,0.724761592
arms,0.74996423,0.548157725,0.386119838,0.451351927,0.697827518
anger,0.77450279,0.591392274,0.445209311,0.487810094,0.75082291
aint,0.756045214,0.555410691,0.397207503,0.459646094,0.701581028
usa,0.754542853,0.561757568,0.403064648,0.458507089,0.725024728
opened,0.761267706,0.568137699,0.413527956,0.467618236,0.723705902
returned,0.747818,0.551355479,0.388396714,0.449004975,0.714144411
inspiring,0.803977679,0.63082727,0.50338171,0.533378902,0.77184306
strangely,0.754972099,0.559258783,0.400710955,0.458535556,0.716688654
government,0.837458864,0.677089255,0.5712484,0.594756554,0.785879248
movement,0.769494921,0.583397983,0.434204328,0.479591837,0.744554455
cynical,0.767420232,0.583258557,0.432916069,0.476739313,0.751072961
international,0.763270854,0.575497114,0.422481493,0.470526537,0.740752972
ironic,0.762555444,0.569128911,0.415465003,0.468676502,0.724388632
blend,0.755115181,0.560872354,0.402663071,0.458280922,0.722644628
net,0.852840177,0.706016864,0.610286378,0.621383648,0.81733951
picks,0.756546001,0.55730454,0.399811259,0.459163987,0.708802118
owner,0.759693805,0.572374284,0.417396605,0.465039305,0.744124462
surrounding,0.768779511,0.576519916,0.426907261,0.47680971,0.728959576
afternoon,0.747388754,0.554897265,0.392602469,0.446903553,0.731715426
weekend,0.774216626,0.577962022,0.431798059,0.483337061,0.718656468
laughable,0.776291315,0.590009178,0.445539708,0.48680225,0.74875208
spending,0.751752754,0.54533543,0.385031862,0.449751459,0.692512479
travel,0.776076692,0.585430464,0.440676513,0.486141663,0.735685752
revealing,0.760766919,0.565375617,0.411101057,0.463653805,0.724275724
dancing,0.789741022,0.605026206,0.468968601,0.506981982,0.750083306
additional,0.779868365,0.589678624,0.44736025,0.491442543,0.737
exists,0.763199313,0.565502757,0.412677177,0.466435686,0.718
tremendous,0.77235656,0.580432489,0.433461385,0.480043621,0.733911304
universal,0.757762198,0.564781491,0.408916096,0.459527296,0.732577526
freedom,0.776505938,0.588947368,0.444691097,0.486415997,0.74624875
mail,0.807483188,0.631016043,0.506345026,0.535365286,0.768280467
unforgettable,0.78315925,0.598808736,0.458858689,0.495943872,0.755511022
understood,0.771569609,0.577365983,0.42995876,0.47807979,0.728700301
tracks,0.774788954,0.579144385,0.433656844,0.482727881,0.723688607
push,0.770210331,0.572645024,0.424297414,0.475685234,0.719251337
season,0.790599514,0.603870618,0.468459758,0.507391403,0.74565508
deadly,0.77951066,0.592435864,0.450212572,0.490045942,0.748913407
displays,0.744813278,0.538968592,0.374886257,0.439224774,0.697324415
hint,0.754972099,0.549875148,0.391992598,0.452813853,0.699899632
blockbuster,0.775862069,0.585965376,0.441445094,0.484272608,0.741719639
stretch,0.755973673,0.550888743,0.393665302,0.453993056,0.700368262
essence,0.77593361,0.585275424,0.440835038,0.484012265,0.740120563
profound,0.783302332,0.597795777,0.458081818,0.495160581,0.754103853
gritty,0.798182859,0.615615206,0.48516334,0.518833257,0.75678392
mildly,0.762698526,0.563724845,0.410927647,0.463953237,0.718163539
specific,0.762340821,0.566883963,0.414060243,0.463836143,0.728796514
trapped,0.76441551,0.567904474,0.416308165,0.466479845,0.725687458
candy,0.764200887,0.566429887,0.414694958,0.465815664,0.722483221
scared,0.79467735,0.609842306,0.477263904,0.512451451,0.752937227
established,0.757547575,0.557051366,0.401194531,0.456121575,0.715340718
spanish,0.807769352,0.631564514,0.507368974,0.533719583,0.773337811
timing,0.78244384,0.598017184,0.458001644,0.493025283,0.759825328
pity,0.740806982,0.531488426,0.365211453,0.431994955,0.690524194
hearts,0.763628559,0.569679604,0.417882702,0.465121225,0.734879032
uneven,0.744527114,0.545963128,0.38252234,0.43914911,0.721438172
bear,0.734797539,0.524804512,0.354966332,0.424072923,0.688298588
environment,0.777078266,0.587175411,0.443780339,0.484265734,0.745625841
naked,0.776148233,0.585068293,0.441058361,0.482818998,0.742261104
ensemble,0.788095579,0.607786017,0.471530354,0.500872981,0.772727273
comfortable,0.769781085,0.572983015,0.424911688,0.472842751,0.726936027
gripping,0.807769352,0.629532607,0.505439992,0.532913165,0.768945773
busy,0.759836887,0.558115045,0.403833515,0.458081245,0.714045133
promising,0.754685935,0.550766409,0.393304254,0.450589496,0.708221024
grab,0.755401345,0.549835418,0.392724514,0.451264318,0.703504043
striking,0.756617542,0.55668491,0.400662003,0.45359949,0.720404722
destroy,0.78816712,0.599810785,0.463385562,0.50045106,0.748397976
succeed,0.761053083,0.561219128,0.407860801,0.459651388,0.720404722
flaw,0.769494921,0.573245033,0.425166397,0.471870911,0.730094467
suit,0.754685935,0.553457481,0.396238194,0.45068929,0.716936572
cultural,0.779081414,0.594963274,0.453442898,0.485757121,0.76751269
broke,0.754757476,0.554342174,0.39758617,0.449599325,0.722711864
covers,0.760623837,0.56135291,0.408201278,0.457478632,0.726255088
specifically,0.760552296,0.558501517,0.405165398,0.456939348,0.718113976
repeat,0.768064101,0.563895615,0.414989371,0.467231387,0.710990502
thirty,0.751824295,0.550472982,0.39209174,0.445003143,0.721467391
caring,0.773930462,0.582562748,0.437883979,0.476550681,0.749235474
renting,0.782873086,0.594630693,0.455465291,0.489876761,0.75637105
stayed,0.758978395,0.5498998,0.395413967,0.453104359,0.699286442
teens,0.800472171,0.619041115,0.490842113,0.517469742,0.770224337
lie,0.765774789,0.559709521,0.409527063,0.462855872,0.707823129
earned,0.769208757,0.573167505,0.425556307,0.468831169,0.737236215
tear,0.782586922,0.589046653,0.449595039,0.488669509,0.741320626
device,0.771068822,0.569776822,0.423040142,0.470888889,0.721238938
dynamic,0.766275576,0.569281477,0.419897425,0.464500861,0.735103847
pack,0.765417084,0.561806762,0.41158803,0.462384514,0.715696289
logic,0.780440693,0.582050933,0.441174937,0.484800363,0.728109029
quest,0.763771641,0.563689218,0.412807205,0.459995687,0.727737973
forgot,0.752110459,0.547236378,0.389320151,0.442987095,0.715652768
speech,0.765560166,0.566477047,0.416888045,0.461920173,0.732216142
spoken,0.763413936,0.559595152,0.408589691,0.457833951,0.719520548
raise,0.745814852,0.536464449,0.374837959,0.433024431,0.704833733
draws,0.764057805,0.558145766,0.407497146,0.458104245,0.714089818
instant,0.774645872,0.573517465,0.429473661,0.473719526,0.726586621
uncomfortable,0.771426527,0.568651276,0.422603445,0.468833482,0.722469983
resolution,0.778866791,0.581675464,0.440359591,0.480223464,0.737474262
perform,0.765059379,0.562599893,0.412792694,0.459730083,0.724776939
personalities,0.758119903,0.557054893,0.403279891,0.45032832,0.730082418
hundred,0.756259837,0.549755517,0.394657812,0.446543581,0.715022344
ruined,0.775075118,0.574329813,0.430698646,0.473754746,0.729116535
sum,0.756116755,0.543946488,0.388466911,0.445247481,0.69886559
intent,0.753541279,0.544974244,0.38818724,0.442419044,0.709422283
artists,0.788739448,0.596639803,0.461669286,0.494565217,0.751807229
powers,0.766847904,0.562256548,0.413631101,0.461013216,0.720481928
games,0.776505938,0.571585299,0.428775616,0.474823422,0.717878057
ambitious,0.768779511,0.565591398,0.418281099,0.463538224,0.725267149
performers,0.758477608,0.558115183,0.404920862,0.44978903,0.735172414
redeeming,0.764129346,0.563021869,0.413096034,0.457265877,0.732413793
comical,0.764343969,0.562782055,0.412983508,0.457389428,0.731286651
conventional,0.75575905,0.554075235,0.399242107,0.445869245,0.731631597
endearing,0.782873086,0.593544931,0.455356932,0.48500766,0.764665286
measure,0.745242524,0.53126234,0.369601738,0.429361702,0.696582672
strikes,0.749606525,0.539231174,0.380364546,0.435744681,0.70718232
expression,0.762698526,0.559436844,0.408733543,0.454270923,0.727964051
upset,0.77378738,0.571544715,0.42745068,0.470024515,0.729001037
requires,0.771569609,0.567050847,0.421554358,0.466428731,0.723029046
insane,0.790170268,0.597833539,0.464009568,0.495229441,0.754064338
unfolds,0.764844756,0.563189369,0.41394046,0.457075065,0.73347179
crisp,0.780082988,0.585714286,0.445831404,0.479585081,0.752163378
foot,0.743954786,0.535496431,0.373700188,0.42827486,0.71433518
forgettable,0.781871512,0.583754266,0.444782279,0.481857111,0.740304709
contact,0.757261411,0.549820884,0.395853636,0.445591398,0.717700035
army,0.816783517,0.631457764,0.514156677,0.539995078,0.76022176
evident,0.757547575,0.546500736,0.392529196,0.445171136,0.707553708
builds,0.782944627,0.582897993,0.444573946,0.482915718,0.735090153
cat,0.759979969,0.553559548,0.40132316,0.449147052,0.721220527
dinner,0.763056231,0.559691571,0.409429496,0.453859422,0.729889043
mild,0.751609672,0.545311682,0.388232856,0.438039133,0.722164412
frightening,0.811346401,0.626645901,0.506062079,0.529425837,0.767603191
teenager,0.777650594,0.57977285,0.438441463,0.47496677,0.743927828
repeatedly,0.752396623,0.542256315,0.385539964,0.437753577,0.712300208
criticism,0.772285019,0.569574037,0.424975297,0.466032308,0.732267038
regard,0.766060953,0.557270512,0.408742589,0.456117021,0.716075157
shine,0.771211904,0.565960912,0.420699624,0.463745552,0.72597493
jobs,0.772642724,0.56773667,0.423362066,0.465744254,0.726924417
gotta,0.776291315,0.575539568,0.43354816,0.471425395,0.738675958
ranks,0.76226928,0.553059852,0.402407656,0.450284713,0.716626002
fallen,0.75146659,0.5368,0.379528095,0.434679335,0.701638201
differences,0.774932036,0.573018458,0.430215311,0.469111111,0.736052999
riveting,0.802332236,0.617683686,0.491931636,0.512044047,0.778242678
remarkably,0.74638718,0.532383591,0.372259893,0.428086551,0.703871643
irony,0.763342395,0.559403303,0.409834241,0.452099031,0.733496333
demands,0.756259837,0.542500336,0.388295882,0.440470999,0.706046837
occurs,0.760480755,0.551086082,0.39958932,0.447030672,0.718280322
represents,0.756832165,0.548185564,0.394639151,0.442204589,0.720979021
proof,0.766633281,0.55799458,0.410214693,0.4553295,0.72043387
friday,0.790814137,0.597688498,0.46494398,0.49240535,0.760238012
troubled,0.772070396,0.567472169,0.423191585,0.46320922,0.732305536
north,0.767348691,0.565240642,0.418398029,0.456784788,0.741234222
overlooked,0.750822721,0.543452615,0.386758036,0.433954365,0.726858345
laid,0.760337673,0.546684709,0.395134409,0.445031945,0.708523325
utter,0.763413936,0.55699933,0.407781842,0.450097424,0.730498946
daily,0.769065675,0.567639968,0.422016821,0.458558754,0.744815466
beneath,0.753684361,0.54451647,0.389547695,0.436571913,0.723374341
massive,0.783660037,0.581742739,0.444651171,0.479480164,0.739451477
bucks,0.773501216,0.572393301,0.429387232,0.464692982,0.745077356
arrive,0.751681213,0.542386289,0.38629022,0.43387471,0.723277075
easier,0.7637001,0.545979381,0.39639722,0.448104693,0.698557861
identify,0.761911575,0.552567895,0.402415527,0.447127937,0.723082336
courage,0.781585348,0.5822958,0.444179068,0.476275739,0.749032031
flawless,0.799828302,0.609436069,0.482515987,0.504856614,0.768661972
amp,0.778509086,0.584541063,0.444952471,0.472246314,0.766901408
needless,0.754900558,0.538523707,0.383954616,0.436082024,0.703873239
unrealistic,0.783588496,0.586579199,0.449799197,0.4792318,0.755899965
originality,0.785734726,0.588655404,0.453152392,0.482331758,0.755109232
lee,0.745170983,0.531315789,0.371402808,0.423892505,0.711667254
protect,0.775504364,0.565975104,0.423926703,0.46552901,0.721693122
suspenseful,0.83502647,0.660782583,0.555723288,0.566742367,0.792239859
highlights,0.75146659,0.534815212,0.378386508,0.431038204,0.704409171
